repository	author	source_url	commit	source_path	classification	purpose	license	sha256
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/01_bandwidth/06/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	122f13590899b3f5465264c87595215a13ccfe35030761ff9fa90bee7c4a2004
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/01_bandwidth/07/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	6da42a759a61172d97bdf1038158719276319a34cced697190fc229137b486f4
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/02_cache/01/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	755c02c89d374436b38c09d5733e78ca9477ef4bb4d11aef9b8245e3254d3eec
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/02_cache/02/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	d73cc7a424b12be5aaeecf22ee2f7c0fbd638b190a8a8ac1fabd67704fbe3b8d
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/02_cache/03/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	df636101bafaece22f218804442ddd6a7a50343a6cfefb5936561cedc3800fb4
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/02_cache/04/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	43b0def8b539f7e6106624195b03a579915af0abf04bf2dd67cf351d00489636
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/02_cache/04/pseudo.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	ffea041f539b42e603c99b77d92413d05f299075ea0b67520b933959b0c1da0d
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/03_prefetch/01/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	57b75bb61f223e3eb50fd07a418d8613efcc1adbba8a04a64d6c2dc13d19c0ed
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/03_prefetch/02/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	c198705b295bf4ca882cbad8bc39223ad94613e6f13010417708cd679578d68f
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/03_prefetch/03/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	0ae0d465473eb69648ac2896bfdb7bad7040d9060366e6fd7c6f56314cb0c7da
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/03_prefetch/04/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	dec329073e878ea1596440eb3a497a5b97c5f3dfad521e11d95b7b98ae90e0d7
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/03_prefetch/05/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	578c29704108549aa33e52e3089816314f8c0715879d37f49f3bb26a9347cf55
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/03_prefetch/06/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	f558d6597f2f301bfecf30d856ffd242584b708a58bfec73b37dfd56d65d5941
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/03_prefetch/07/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	df53a3d8b5beb773483f30df15a459d0108c0810985ac7a6a97889a2a557c549
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/04_fusion/00/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	ca29d451329fae7d41de9d32b2ff5322ee6c3599e5b6a09cea1d7ebf11c49ed8
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/04_fusion/01/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	20d552e1fa6f96a16988c804528c694955e4a8755cab87852c8939eea0d37682
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/04_fusion/02/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	76f2ac7c5c53067b5c6a28d02c20d31134559e6a70b4d43ba60f6033911d119a
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/04_fusion/03/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	5567283293f683e116c699def3e6605ce2ac6982aab759779d2d7f7be0206564
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/04_fusion/04/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	61ab53d35dad8d401084258803aa72bc1b7d4f56e2989f81a784526a582a65d0
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/04_fusion/05/main.cpp	progression	Bandwidth, locality, prefetch, loop tiling, and kernel fusion	CC-BY-NC-SA-4.0	5b353184f7be3c6a6ff06ea81ad1fb0899bfe9156b7bd07eb3567b492b6300d6
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/05_malloc/15/main.cpp	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	13471bc339ac223275e4cf9066d1f1a4a77982b4ffc3030fe0c1eb695ae59638
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/05_malloc/16/main.cpp	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	264bc4a0119344f894838c293b768f26525138b22b2015c56c3999e3adf3cb97
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/06_ndarray/01/main.cpp	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	ad9aae8039f3b3a82f23f1c44e14361bd602ffc1d93ce99fefac08ed151a2fa8
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/06_ndarray/01/alignalloc.h	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	feccb851d5c7e3f837811bd337bb171b30926b3f31fe00bdca593aae2c8080f6
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/06_ndarray/02/main.cpp	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	13d2626299d23dbd7ebf2b5a35a0acfb805c78fd7080571d41eecfdea43cb981
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/06_ndarray/03/main.cpp	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	6a7a1c7482cc07f4f99d87706e46a99dc0bacba2cb24a4282ddd4c3f4b98bb14
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/06_ndarray/03/ndarray.h	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	edb4db0ee371488bcec77ad5a317b3e41c240e06ebc43a5b15895b1f7a2756dd
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/08_matrix/01/main.cpp	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	80ee97ed10b83d0ca0248e5a92a6037ac6e9422983a94e0be7ca931dd47c8456
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/08_matrix/01/alignalloc.h	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	feccb851d5c7e3f837811bd337bb171b30926b3f31fe00bdca593aae2c8080f6
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/08_matrix/01/morton.h	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	640421f4e56fe634930ceb5ff5ecc8e604ed3c90ece7eaf5d6cc09b65102034c
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/08_matrix/01/ndarray.h	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	edb4db0ee371488bcec77ad5a317b3e41c240e06ebc43a5b15895b1f7a2756dd
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/08_matrix/02/main.cpp	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	70bee096277698dce7628076e465e6dd76c3bf769b076763758e41c882de90a3
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/08_matrix/03/main.cpp	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	c130ccb5c18912aade349c32ec27506137956c09bab28d910096c549930240e2
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/09_multicore/01/main.cpp	reference	Allocation, multidimensional layout, Z-order, and false sharing	CC-BY-NC-SA-4.0	bf8f3a88a82472aa47c32b924f876b4f0742b89d3fec043686a9b507a3bcee80
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	07/10_rbgs/01/main.cpp	reference	Matrix-free red-black Gauss-Seidel stencil and phase dependencies	CC-BY-NC-SA-4.0	426f418a9565f1fbce58813f9a8ae772010dc38205d655f6938e888b0e1465e4
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	slides/bench/main.cpp	reference	Benchmark interpretation and abstraction cost	CC-BY-NC-SA-4.0	f093fffffe697d7e153b588ddc9ae9d68699b891309c2469a052c567cdd43e5e
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	slides/bench/test.cpp	reference	Benchmark interpretation and abstraction cost	CC-BY-NC-SA-4.0	ee18892cee4c2600f474168092a3c73c727d169b194396da8765c011429826cd
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	slides/bench/BM_latency.csv	reference	Benchmark interpretation and abstraction cost	CC-BY-NC-SA-4.0	14851f94be642c79f21d3d9097d7782bafbeb857378701ff854945fbf5d081c9
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	slides/bench/BM_struct.csv	reference	Benchmark interpretation and abstraction cost	CC-BY-NC-SA-4.0	dd4516f0d75ee1fc642141ff105a641ffdb97a7a765baf54bfd4f7b8e41a769e
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	slides/design/signal.md	reference	Benchmark interpretation and abstraction cost	CC-BY-NC-SA-4.0	02a619c0f00bd48541f7be348a5e7a27d51bb8c2771b35a6e06a5f2d35bd742b
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	slides/design/function2.md	reference	Benchmark interpretation and abstraction cost	CC-BY-NC-SA-4.0	cbc1587c58523cbd7f2186e4fc66bcb3aa34c4b93570763764764ee463480b13
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	slides/design/virtual.md	reference	Benchmark interpretation and abstraction cost	CC-BY-NC-SA-4.0	f9139117e572a3b02823677222bfe254aa9caa06f5abe9e8a1b6f6dead4fd058
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	slides/design/strict-aliasing.md	reference	Benchmark interpretation and abstraction cost	CC-BY-NC-SA-4.0	6a544a588d30228b7af91a87393e29eeea8205fbeb3f1db1af125c32b48650d3
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/00/bate.h	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	ffa8835e17ee8858f82f1b0e93bdd74f58f896bf9cd8b0d0c969ee312e4276bc
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/00/00.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	ed9e7f4bb623afabf0da7fae182ac75404f3c57d0c3ff19fe5a3f3008de9805a
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/00/03.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	84175fa3f27dc75bdc7a706a5cc95b39dc10595846f60c1ad0c5b18aaa33c90b
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/00/07.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	a3a0143ed42f212d5df9b792f1ecebba661c2ef97246f51818f802fa6a92c623
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/00/08.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	91473ea73ca309ed5f498cee4fc82ed84d4e95b9528184b9a49a2a96ef064fd1
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/00/10.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	fc4617ba584b62bba01bbb075bdcee3db879761fe8658810f3a5a88fdf8f1e02
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/01/bate.h	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	ffa8835e17ee8858f82f1b0e93bdd74f58f896bf9cd8b0d0c969ee312e4276bc
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/01/06.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	ab90be6b278ad8b0ef97a8ff6326e1de807e624c6ec29914c39d9e932dfbfcf5
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/04/bate.h	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	838be0a94e941639b8048c8153ce11a47561c6c1bdba6dbc531aada7b073c929
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/04/06.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	58d20c7b6856c5373418f75e72a46cf005eb8ae9330564bc5c84e2f11edeed04
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/05/bate.h	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	5ebef729c527e7a3abaa1d57eea89e2cf96aa5379bad3c1730317049aca89e91
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/05/00.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	5ec22bef250ae279ef82e103d03f99397e7eefff3bebb4ce4cecb79afc688f24
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/05/01.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	301317972308fb01f61ac31b428de25cf9431f24673c206befccfb1c252ddc38
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/05/02.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	d844f8f13e57d3462dd5f752ddb0a60e8cdf4f3fa953c757f6eaff799e684700
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/05/03.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	8187526466281008273adb013d747a55e403d9d9e031c4e63165cbf171d5d125
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/05/04.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	d84e5111dd0886b8d41ec253823e89728194fe0c1c6e7bd84149033994950560
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/06/bate.h	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	5ebef729c527e7a3abaa1d57eea89e2cf96aa5379bad3c1730317049aca89e91
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/06/03.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	f40bab061142993acf3b3f398a3232a21ac345437a027d5c58ce42e972c81e29
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/06/04.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	02c466a5b3925bc7ed3a4685448bfa263c1d577cc07e05ce07d949a3efe78e30
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/06/05.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	cb43088cb9b4738accb029770dc3273008d1dcf10a3104b54f5deb99d6c6d75e
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/06/06.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	f7aafc66db0348c93829aa481897e271a6defde1d7bbf4d05c01d3a9b7b3da38
course	archibate	https://github.com/parallel101/course	86e15b21d50642d8e4463aadef914374bfe47bb2	10/06/07.cpp	experimental	Sparse representation, quantization, FP16, and shared-exponent lessons	CC-BY-NC-SA-4.0	ee55ca7b136e28399be007e98fb867c613772cee413058b836654ae2bd4bc3d9
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	README.md	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	6816f89a442f2691dad49bca782ddfc8d356bd1ee98f8b3d3e7b19c2c0531fbc
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	practices/dispatch.md	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	ff2ecc46c19e901aed1fa6c774b77db90968518710c86fce404be365d56086d9
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	practices/u8rgba2rgb.md	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	fe83aed80f9f1ec99048338e47c66debaf124b1f133294e37e0b7841df15c360
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	source/sum.cpp	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	8c4b62a78759d426e99d364c6afb8ca2788954ffdaf48f01b4fed3d4e3bb45b7
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	source/saxpy.cpp	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	5ba3023dce6939bd5f77dc78db9635287fd8e4d5c8aecc0d66112f22f3dab7ae
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	source/countp.cpp	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	aa71a31d91584620b651fd3cbdff4e37f0d4a04753d5bfdfce298f1e59e954ba
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	source/findp.cpp	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	994994d3bbd8e98b34812526a8ef0ac82936e850286dd289b090a552f80ef870
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	source/fillsin.cpp	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	3efcdf0e2e752e14f1e0823dc0d891bf40a38c8a4beae51773f444773dd33e12
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	source/rgba2rgb.cpp	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	01ef54611a202ad11b430e1eaa9c25752264c2449b48c7dd3472303aa3fb096f
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	result/sum.cpp	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	4e8c3bc1e5ff29f4c55889e3f4df8072b2284c4efc8222372774e2156e24d8f1
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	result/saxpy.cpp	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	f54e117baac43c357e158d900f6e87190186c615a24e7df52d7eacd7eeb5f5fe
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	result/countp.cpp	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	0dad328283285ddd209638933a9fc8a4df23d2fecbc266ca73e227104ae3b30e
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	result/findp.cpp	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	123011957737bf2b20e166cec512facabe59b61eb0f987675d85cb52bad46406
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	result/fillsin.cpp	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	26e548423f81b82fe624d784aade637032bac26bce56c78834f319c8be260a28
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	result/rgba2rgb.cpp	progression	Scalar-to-SIMD exercises, tails, predicates, and runtime dispatch	CC-BY-NC-SA-4.0	1d11426ba959a3c54be2eaf414dda24e620b7a0a5742f78a125165cbf206c185
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	source/filterp.cpp	experimental	Stable AVX2 stream compaction with movemask, popcount, and permutation LUT	CC-BY-NC-SA-4.0	99d870af81e88d3b6239a63569dcd13f8a7f8511dfab433ded473755a5f8ac29
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	blas/sdot.cpp	counterexample	Reduction accuracy, dependency chains, and strided SIMD pitfalls	CC-BY-NC-SA-4.0	baf1ab29c98ec45dea6ae884b4cce8bd91bd7b955543fad39bf357943569f29c
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	blas/dsdot.cpp	counterexample	Reduction accuracy, dependency chains, and strided SIMD pitfalls	CC-BY-NC-SA-4.0	3dfbb58ad5dfe654d6a1cf2f01cc4c951c9740f8c9f2a6727f0aae5887643840
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	blas/snrm2.cpp	counterexample	Reduction accuracy, dependency chains, and strided SIMD pitfalls	CC-BY-NC-SA-4.0	949ad34179f1fb7ffef384aab34d8e880e20fa74c13692a3e193c4bfadb9c125
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/radixsort/radix_sort.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	34650e76fde7892ce94c0461fb6c7e26aac604f957130435030be76392d31721
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/radixsort/show_time.h	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	5fcc2f63f403f00f9db9c0f6906c8cf537880de743029a4da7ce09b84cfdfe2b
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/dispatch_kernel.h	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	a6360d6f01a7c37e2f3164e7895653651a760e6407afe7f8c37760bf2f61a154
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/ScopeProfiler.h	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	a1848ac3ffcc936f46bd561d90fa2eb0afa7aa421134a3f69eb562f53fc52e80
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/kernel_rgba2rgb.h	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	62244679a0d1ddd25bfe6ecf4e00e3ef3757f5259d8247bdccccb5a523f1caae
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/kernel_hashrng.h	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	c80864c0e2c70f7cbed1908939a20b99c089bcb0d796b7c1e5f119648afec1dd
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpp17pmrtest/oldmain.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	89bbe07f3ba91c10a0e826a42907a9033c268c0f543b5dd78e2badb3e72aaa89
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpp17pmrtest/filter.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	b8aedc80853ea4affbab02f663405ef70d68fdeafcb3b25d2bc175d5022ba6b5
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/moderncuda/README.md	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	8b75156332b3855887a2361f1874f51b7c5b6c76066ef6e62fa08685dcbb730e
